"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","PlatformPortfolio.AnD","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"209",2007-12-31,"Q1",2008-09-30,1,"Other Services","Air Force","YOUNG",0.133122946030369,0.217148322332643
"210",2007-12-31,"Q1",2008-09-30,1,"Other Services","DLA","YOUNG",0.00101559245119306,0.00210456769363112
"211",2007-12-31,"Q1",2008-09-30,1,"Other Services","MDA","YOUNG",5.00184381778742e-05,NA
"212",2007-12-31,"Q1",2008-09-30,1,"Other Services","Military
Health","YOUNG",0.0597292567895878,0.0199862923801044
"213",2007-12-31,"Q1",2008-09-30,1,"Other Services","Additional
DoD
Components","YOUNG",0.920755482331887,0.311838870651195
"214",2007-12-31,"Q1",2008-09-30,1,"Ships & Submarines","Army","YOUNG",0.00540783947939262,NA
"215",2007-12-31,"Q1",2008-09-30,1,"Ships & Submarines","Navy","YOUNG",0.493493387462039,0.388977185808333
"216",2007-12-31,"Q1",2008-09-30,1,"Ships & Submarines","Air Force","YOUNG",5.73232104121475e-05,NA
"217",2007-12-31,"Q1",2008-09-30,1,"Ships & Submarines","DLA","YOUNG",0.0567019262472885,NA
"218",2007-12-31,"Q1",2008-09-30,1,"Ships & Submarines","Additional
DoD
Components","YOUNG",0.00926418648590021,0.00336278555771464
"219",2007-12-31,"Q1",2008-09-30,1,"Unlabeled","Army","YOUNG",0,-3.25379609544469e-06
"220",2007-12-31,"Q1",2008-09-30,1,"Weapons and Ammunition","Army","YOUNG",0.0713709797071583,0.295844341740976
"221",2007-12-31,"Q1",2008-09-30,1,"Weapons and Ammunition","Navy","YOUNG",0.0416558248915401,0.267464739176067
"222",2007-12-31,"Q1",2008-09-30,1,"Weapons and Ammunition","Air Force","YOUNG",0.104165199869848,0.0355530372063661
"223",2007-12-31,"Q1",2008-09-30,1,"Weapons and Ammunition","DLA","YOUNG",0.0242444826464208,0.0150131292063068
"224",2007-12-31,"Q1",2008-09-30,1,"Weapons and Ammunition","Additional
DoD
Components","YOUNG",6.59067245119306e-05,0.000724993953525531
"225",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Aircraft and Drones","Army","YOUNG",0.266843105986985,0.282674862925421
"226",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Aircraft and Drones","Navy","YOUNG",0.20710749027115,0.471436066078717
"227",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Aircraft and Drones","Air Force","YOUNG",0.855719695292842,1.0709916497717
"228",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Aircraft and Drones","DLA","YOUNG",0.262006204989154,0.200290977356426
"229",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Aircraft and Drones","Additional
DoD
Components","YOUNG",0.0309442804663774,0.0428259722032011
"230",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Electronics and Communications","Army","YOUNG",1.12616771278742,1.48838964860635
"231",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Electronics and Communications","Navy","YOUNG",0.282811098318872,1.26656258199762
"232",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Electronics and Communications","Air Force","YOUNG",0.326401404392625,0.674036378974995
"233",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Electronics and Communications","DLA","YOUNG",0.0867127235791757,0.0292896498236363
"234",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Electronics and Communications","MDA","YOUNG",1.97722342733189e-05,5.95560835756989e-05
"235",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Electronics and Communications","Additional
DoD
Components","YOUNG",0.17115599345987,0.345989850219847
"236",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Facilities and Construction","Army","YOUNG",1.18142781595445,3.0474109478304
"237",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Facilities and Construction","Navy","YOUNG",0.280053944121475,1.05176827530863
"238",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Facilities and Construction","Air Force","YOUNG",0.0811658307375271,0.976693752060631
"239",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Facilities and Construction","DLA","YOUNG",0.180665506464208,0.300465460508795
"240",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Facilities and Construction","MDA","YOUNG",0.000368656182212581,0.000357227819333703
"241",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.0106004504663774,0.00426535675588987
"242",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Land Vehicles","Army","YOUNG",0.478758396637744,0.171671650536822
"243",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Land Vehicles","Navy","YOUNG",0.124233234197397,0.24833346049181
"244",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Land Vehicles","Air Force","YOUNG",0.000629861203904555,0.0189707944776233
"245",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Land Vehicles","DLA","YOUNG",0.0838567467462039,0.0782334503059711
"246",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Land Vehicles","Additional
DoD
Components","YOUNG",0.011929600867679,0.00380788693406475
"247",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Missile and Space Systems","Army","YOUNG",0.117670345900217,0.151792366154063
"248",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Missile and Space Systems","Navy","YOUNG",0.436893547429501,0.191185696109236
"249",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Missile and Space Systems","Air Force","YOUNG",0.0420099731127983,0.147758731438519
"250",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Missile and Space Systems","DLA","YOUNG",0.000332765889370933,0.000444659960129741
"251",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Missile and Space Systems","MDA","YOUNG",0.0098357136659436,0.0083695824355476
"252",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Other Products","Army","YOUNG",0.728157299002169,0.744676803216173
"253",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Other Products","Navy","YOUNG",0.0320910585574837,0.136457880435639
"254",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Other Products","Air Force","YOUNG",0.0217752408893709,NA
"255",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Other Products","DLA","YOUNG",1.1043617867462,2.07992112831114
"256",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Other Products","Additional
DoD
Components","YOUNG",0.000977404034707158,NA
"257",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Other R&D and Knowledge Based","Army","YOUNG",0.419800619414317,0.86748308288113
"258",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Other R&D and Knowledge Based","Navy","YOUNG",0.236585952787419,0.489318269293968
"259",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Other R&D and Knowledge Based","Air Force","YOUNG",0.0740835197071583,0.317232029750227
"260",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Other R&D and Knowledge Based","DLA","YOUNG",0.0198146663449024,0.0228552399097255
"261",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Other R&D and Knowledge Based","MDA","YOUNG",0.002481,0.00224924932052676
"262",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Other R&D and Knowledge Based","Additional
DoD
Components","YOUNG",0.0609234330802603,0.100041854504693
"263",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Other Services","Army","YOUNG",0.231123677592191,0.242920877494737
"264",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Other Services","Navy","YOUNG",0.085088119164859,0.260247310660001
"265",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Other Services","Air Force","YOUNG",0.022121750813449,0.135200766336722
"266",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Other Services","DLA","YOUNG",0.00116673034707158,0.000472418347611076
"267",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Other Services","Military
Health","YOUNG",0.0506763912147505,0.0368018826681128
"268",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Other Services","Additional
DoD
Components","YOUNG",0.470821984121475,0.200558960734023
"269",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Ships & Submarines","Army","YOUNG",0.00774410264642082,0.00465274962019202
"270",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Ships & Submarines","Navy","YOUNG",0.110686508882863,0.341019235474866
"271",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Ships & Submarines","Air Force","YOUNG",2.45661605206074e-05,0.00013946291106664
"272",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Ships & Submarines","DLA","YOUNG",0.0288284625813449,0.0410092361310396
"273",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Ships & Submarines","Additional
DoD
Components","YOUNG",0.00131409299349241,NA
"274",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Unlabeled","Army","YOUNG",0,0.00013719977814225
"275",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Unlabeled","Additional
DoD
Components","YOUNG",5.99621908893709e-05,NA
"276",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Weapons and Ammunition","Army","YOUNG",0.0696708592407809,0.163046437190376
"277",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Weapons and Ammunition","Navy","YOUNG",0.0661599963449024,0.239067710498577
"278",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Weapons and Ammunition","Air Force","YOUNG",0.002658328329718,0.0358189980518995
"279",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Weapons and Ammunition","DLA","YOUNG",0.0101138112798265,0.0063568669918799
"280",2007-12-31,"Q1",2008-09-30,1.08493150684932,"Weapons and Ammunition","Additional
DoD
Components","YOUNG",0.00074068546637744,NA
"281",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Aircraft and Drones","Army","YOUNG",3.91011979996746,1.50728603352856
"282",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Aircraft and Drones","Navy","YOUNG",0.661994561062907,0.529082914367317
"283",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Aircraft and Drones","Air Force","YOUNG",1.21742162486985,0.883543724208243
"284",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Aircraft and Drones","DLA","YOUNG",0.201738734652928,0.217826492895878
"285",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Aircraft and Drones","Additional
DoD
Components","YOUNG",0.021987631637744,0.00271766220211212
"286",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Electronics and Communications","Army","YOUNG",1.23481299535792,0.935840234034707
"287",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Electronics and Communications","Navy","YOUNG",0.647590676312364,0.611489620560376
"288",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Electronics and Communications","Air Force","YOUNG",0.56320540181128,0.449259441691974
"289",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Electronics and Communications","DLA","YOUNG",0.0920265835357918,0.0598059854322237
"290",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Electronics and Communications","Additional
DoD
Components","YOUNG",0.273559081778742,0.224894974605929
"291",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Facilities and Construction","Army","YOUNG",1.44256159605206,1.11340211597975
"292",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Facilities and Construction","Navy","YOUNG",0.276341532874187,0.31445629576645
"293",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Facilities and Construction","Air Force","YOUNG",0.286100787527115,0.227764941796818
"294",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Facilities and Construction","DLA","YOUNG",0.140530674924078,0.223067953893709
"295",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Facilities and Construction","MDA","YOUNG",0.00158677548806941,0.000806826084129992
"296",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Facilities and Construction","Military
Health","YOUNG",0.000366,NA
"297",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.00687973694143167,0.019857332257102
"298",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Land Vehicles","Army","YOUNG",1.05233976996746,0.771960982487102
"299",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Land Vehicles","Navy","YOUNG",1.22449279656182,0.848089030098144
"300",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Land Vehicles","Air Force","YOUNG",0.00909698536876356,0.024414232686522
"301",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Land Vehicles","DLA","YOUNG",0.0851643828308026,0.0879974563051338
"302",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Land Vehicles","Additional
DoD
Components","YOUNG",0.00288125704989154,0.00105337077047291
"303",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Missile and Space Systems","Army","YOUNG",0.794859617939263,0.316827053890094
"304",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Missile and Space Systems","Navy","YOUNG",0.0504129492841649,0.182384280831526
"305",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Missile and Space Systems","Air Force","YOUNG",0.124599016550976,0.0608072113339265
"306",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Missile and Space Systems","DLA","YOUNG",0.00500248060737527,NA
"307",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Missile and Space Systems","MDA","YOUNG",0.131571958785249,0.0493626146059291
"308",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other Products","Army","YOUNG",0.475707370965293,0.620668551352133
"309",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other Products","Navy","YOUNG",0.0528040188286334,0.0479702502169197
"310",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other Products","Air Force","YOUNG",0.0209541677223427,0.0331305177657267
"311",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other Products","DLA","YOUNG",2.72732225633406,2.14402711709327
"312",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other Products","Additional
DoD
Components","YOUNG",0.0049016901626898,0.00551315578488634
"313",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other R&D and Knowledge Based","Army","YOUNG",0.579629924175705,0.423293413456254
"314",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other R&D and Knowledge Based","Navy","YOUNG",0.39780079664859,0.280022380104844
"315",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other R&D and Knowledge Based","Air Force","YOUNG",0.247237704555315,0.169831602339118
"316",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other R&D and Knowledge Based","DLA","YOUNG",0.0219831153253796,0.0185647229356471
"317",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other R&D and Knowledge Based","MDA","YOUNG",0.00629578199566161,NA
"318",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other R&D and Knowledge Based","Additional
DoD
Components","YOUNG",0.141369405921909,0.084744648011569
"319",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other Services","Army","YOUNG",0.220930453036876,0.223230399027476
"320",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other Services","Navy","YOUNG",0.0788612854229935,0.204498906062907
"321",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other Services","Air Force","YOUNG",0.11652012308026,0.090588273308026
"322",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other Services","DLA","YOUNG",0.000514524023861171,0.00200956704367337
"323",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other Services","MDA","YOUNG",-2.5614967462039e-05,1.2472885032538e-05
"324",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other Services","Military
Health","YOUNG",0,0.0368018826681128
"325",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other Services","Additional
DoD
Components","YOUNG",0.388532080553145,0.43601510591345
"326",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Ships & Submarines","Army","YOUNG",0.00150656377440347,0.0172109071001669
"327",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Ships & Submarines","Navy","YOUNG",0.332933328047722,0.312371074797542
"328",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Ships & Submarines","Air Force","YOUNG",8.12787418655098e-05,6.18761848633086e-05
"329",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Ships & Submarines","DLA","YOUNG",0.0218595455531453,0.0357966447939262
"330",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Ships & Submarines","Additional
DoD
Components","YOUNG",0.0170254411279826,0.00731383975412896
"331",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Unlabeled","Army","YOUNG",0,-2.5149313087491e-07
"332",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Weapons and Ammunition","Army","YOUNG",0.310678982646421,0.15057360719812
"333",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Weapons and Ammunition","Navy","YOUNG",0.0815320661605206,0.0631159624656544
"334",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Weapons and Ammunition","Air Force","YOUNG",0.101250119750542,0.0693578826500361
"335",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Weapons and Ammunition","DLA","YOUNG",0.011696600867679,0.0189119961621998
"336",2007-12-31,"Q1",2008-09-30,1.16712328767123,"Weapons and Ammunition","Additional
DoD
Components","YOUNG",0.00329626138828633,0.0017233393021364
"337",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Aircraft and Drones","Army","YOUNG",0.336589103850325,1.50451733660159
"338",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Aircraft and Drones","Navy","YOUNG",0.567331149045553,0.478811066793203
"339",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Aircraft and Drones","Air Force","YOUNG",0.716129712592191,0.929757010918294
"340",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Aircraft and Drones","DLA","YOUNG",0.225370593275488,0.22970517763919
"341",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Aircraft and Drones","Additional
DoD
Components","YOUNG",0.0301800729175705,0.00982250144175083
"342",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Electronics and Communications","Army","YOUNG",1.19118529206074,1.18405533340202
"343",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Electronics and Communications","Navy","YOUNG",0.539034869002169,0.489812214544469
"344",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Electronics and Communications","Air Force","YOUNG",0.51646802483731,0.468691610347072
"345",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Electronics and Communications","DLA","YOUNG",0.11676872626898,0.0705781172867244
"346",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Electronics and Communications","Military
Health","YOUNG",-2.7114967462039e-09,1.30345891789715e-06
"347",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Electronics and Communications","Additional
DoD
Components","YOUNG",0.279042911301518,0.241252662180043
"348",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Facilities and Construction","Army","YOUNG",1.35521637067245,1.32640192755965
"349",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Facilities and Construction","Navy","YOUNG",0.366537026876356,0.307644167957339
"350",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Facilities and Construction","Air Force","YOUNG",0.181114416127983,0.182793678130875
"351",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Facilities and Construction","DLA","YOUNG",0.157336423655098,0.159510868347795
"352",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Facilities and Construction","MDA","YOUNG",1.77147505422994e-05,0.000657715473608098
"353",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Facilities and Construction","Military
Health","YOUNG",4.94577006507592e-06,1.05670186797544e-05
"354",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.0184775570498915,0.0101312345790165
"355",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Land Vehicles","Army","YOUNG",0.558360452646421,0.663285733054953
"356",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Land Vehicles","Navy","YOUNG",0.143172353101952,0.099490108543791
"357",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Land Vehicles","Air Force","YOUNG",0.0257890594251627,0.0104520670715835
"358",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Land Vehicles","DLA","YOUNG",0.0934095921908894,0.0874769072559653
"359",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Land Vehicles","Additional
DoD
Components","YOUNG",0.000276830802603037,-0.000188573973704112
"360",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Missile and Space Systems","Army","YOUNG",0.0722998432537961,0.328276602364425
"361",2008-03-31,"Q2",2008-09-30,1.25205479452055,"Missile and Space Systems","Navy","YOUNG",0.243234193329718,0.243513563347795
